l_shoulder,r_shoulder,l_elbow,r_elbow,l_wrist,r_wrist,l_hip,r_hip
"[0.5279179215431213, 0.5006788969039917, -0.0012639190535992384]","[0.42902544140815735, 0.5540969371795654, -0.034853942692279816]","[0.5787527561187744, 0.38893550634384155, -0.003968192730098963]","[0.41876962780952454, 0.6986826062202454, 0.006901704706251621]","[0.618996262550354, 0.2608420252799988, -0.07798245549201965]","[0.4228309988975525, 0.8337437510490417, -0.05341992899775505]","[0.5228497385978699, 0.8276383876800537, 0.004271714482456446]","[0.4593583941459656, 0.8326306939125061, -0.0038269239012151957]"
"[0.5267065763473511, 0.5007600784301758, 0.005122678820043802]","[0.428384393453598, 0.5522891283035278, -0.03015296533703804]","[0.5771560072898865, 0.3879513740539551, -0.0009688993450254202]","[0.41863295435905457, 0.698499321937561, 0.010131890885531902]","[0.61540687084198, 0.2573160231113434, -0.07689079642295837]","[0.42298242449760437, 0.8332927823066711, -0.0453956313431263]","[0.5228694677352905, 0.8275655508041382, 0.005085888784378767]","[0.45936843752861023, 0.8325923085212708, -0.004659262020140886]"
"[0.5258126854896545, 0.5006341934204102, -0.003139323554933071]","[0.42846426367759705, 0.5524829626083374, -0.03209962695837021]","[0.5735873579978943, 0.3869764506816864, -0.01865762658417225]","[0.4183064103126526, 0.6984387040138245, -0.015238300897181034]","[0.6107740998268127, 0.25352802872657776, -0.10233523696660995]","[0.42319735884666443, 0.8333259224891663, -0.07113508880138397]","[0.5229120850563049, 0.8264262676239014, 0.005936495494097471]","[0.4595416784286499, 0.831545352935791, -0.005540322978049517]"
"[0.5258484482765198, 0.5006756782531738, 0.00784139521420002]","[0.4291819632053375, 0.5525045990943909, -0.029958708211779594]","[0.5721716284751892, 0.38588470220565796, -0.011761822737753391]","[0.4181971251964569, 0.6976010203361511, -0.009256739169359207]","[0.6055861711502075, 0.25098612904548645, -0.09621687978506088]","[0.4232562780380249, 0.8333269357681274, -0.0636463537812233]","[0.5229036211967468, 0.8259280920028687, 0.007043565157800913]","[0.4595905840396881, 0.8307531476020813, -0.006662503816187382]"
"[0.5259021520614624, 0.5010208487510681, 0.0059200008399784565]","[0.43017569184303284, 0.552359402179718, -0.024293916299939156]","[0.5694352388381958, 0.38298583030700684, -0.011546154506504536]","[0.418513685464859, 0.6966460943222046, -0.001697226194664836]","[0.5968692898750305, 0.2448585480451584, -0.09363806992769241]","[0.42349666357040405, 0.833313524723053, -0.055267225950956345]","[0.5227978825569153, 0.8253375887870789, 0.0071851396933197975]","[0.4595930874347687, 0.8290419578552246, -0.006814313121140003]"
"[0.5253999829292297, 0.5013030171394348, 0.009195343591272831]","[0.4301380515098572, 0.5523746609687805, -0.02749919705092907]","[0.56796795129776, 0.38396579027175903, -0.011115395464003086]","[0.4184967279434204, 0.696550190448761, -0.022307926788926125]","[0.592244029045105, 0.24207542836666107, -0.09851494431495667]","[0.42353054881095886, 0.8333733081817627, -0.10292598605155945]","[0.5223649144172668, 0.8252250552177429, 0.007571203634142876]","[0.4594143331050873, 0.8287561535835266, -0.007209205534309149]"
"[0.525334894657135, 0.5013666152954102, 0.011545006185770035]","[0.42968231439590454, 0.5523743033409119, -0.028977327048778534]","[0.5683395266532898, 0.38141870498657227, -0.011012489907443523]","[0.4185155928134918, 0.6965457797050476, -0.05910443887114525]","[0.5896691679954529, 0.23872284591197968, -0.09647921472787857]","[0.4235885441303253, 0.833424985408783, -0.16726085543632507]","[0.522329568862915, 0.8251939415931702, 0.00924026407301426]","[0.45926687121391296, 0.8287646174430847, -0.0089141009375453]"
"[0.5253434777259827, 0.5013390183448792, 0.007953551597893238]","[0.4297196567058563, 0.5514771342277527, -0.031446292996406555]","[0.5686771869659424, 0.37957122921943665, -0.013079379685223103]","[0.41875728964805603, 0.6951602101325989, -0.04407230764627457]","[0.5883092880249023, 0.2387026697397232, -0.10257650911808014]","[0.4236220121383667, 0.8334671854972839, -0.13292564451694489]","[0.5221481323242188, 0.8247614502906799, 0.00920165702700615]","[0.4591684341430664, 0.8286556601524353, -0.008876737207174301]"
"[0.5253636240959167, 0.5013564825057983, 0.0019970941357314587]","[0.4298843741416931, 0.5515017509460449, -0.03641287237405777]","[0.5677857995033264, 0.37793025374412537, -0.019445864483714104]","[0.4187791049480438, 0.6950936317443848, -0.034574758261442184]","[0.5862232446670532, 0.23948711156845093, -0.10910127311944962]","[0.42363008856773376, 0.8334640264511108, -0.12946124374866486]","[0.5219820141792297, 0.8242445588111877, 0.00916207768023014]","[0.45914238691329956, 0.8286091089248657, -0.00883555505424738]"
"[0.5254579782485962, 0.501369059085846, -0.020351383835077286]","[0.4299558401107788, 0.5515185594558716, -0.0547778345644474]","[0.5672867894172668, 0.3759970963001251, -0.03780701011419296]","[0.41872310638427734, 0.695050835609436, -0.03582640737295151]","[0.5853472352027893, 0.23424699902534485, -0.12332811206579208]","[0.4236326813697815, 0.8335360288619995, -0.1129511222243309]","[0.5216639637947083, 0.8231493234634399, 0.009146313183009624]","[0.4590603709220886, 0.828137993812561, -0.008812544867396355]"
"[0.5254788994789124, 0.5026121735572815, -0.025094682350754738]","[0.43014705181121826, 0.5527206659317017, -0.056177202612161636]","[0.5671680569648743, 0.37688687443733215, -0.04340449348092079]","[0.4182475209236145, 0.6946297883987427, -0.03215911611914635]","[0.5846774578094482, 0.237111896276474, -0.13012737035751343]","[0.4236987233161926, 0.8341037034988403, -0.08999669551849365]","[0.5214247107505798, 0.8231558203697205, 0.009026024490594864]","[0.45897436141967773, 0.8281746506690979, -0.008707896806299686]"
"[0.5254963040351868, 0.5031284093856812, -0.022900190204381943]","[0.4301372170448303, 0.552615225315094, -0.05259562283754349]","[0.5671998858451843, 0.37749752402305603, -0.03650525584816933]","[0.41810765862464905, 0.6927167177200317, -0.020115869119763374]","[0.5847073793411255, 0.23885005712509155, -0.12243687361478806]","[0.42374494671821594, 0.8342388868331909, -0.06669255346059799]","[0.5213103890419006, 0.8231687545776367, 0.008834077045321465]","[0.45877355337142944, 0.8282064199447632, -0.008534591645002365]"
"[0.5255115032196045, 0.5036277770996094, -0.019265232607722282]","[0.43014490604400635, 0.5525995492935181, -0.04857176914811134]","[0.5671406388282776, 0.37774187326431274, -0.03354482725262642]","[0.4181019067764282, 0.692211389541626, -0.02009192295372486]","[0.5845317840576172, 0.2398080825805664, -0.1218467429280281]","[0.4238130450248718, 0.8344391584396362, -0.06854595243930817]","[0.5212479829788208, 0.8232026696205139, 0.008720439858734608]","[0.45863622426986694, 0.8282500505447388, -0.00842802133411169]"
"[0.5255210995674133, 0.504618227481842, -0.019273696467280388]","[0.4301208257675171, 0.552787721157074, -0.049600519239902496]","[0.5669364929199219, 0.3798812925815582, -0.03942283242940903]","[0.41810691356658936, 0.6921737194061279, -0.028919341042637825]","[0.5844382047653198, 0.24038207530975342, -0.12919992208480835]","[0.4239758551120758, 0.8346331715583801, -0.08342953026294708]","[0.5211793780326843, 0.8232091069221497, 0.008676608093082905]","[0.45859548449516296, 0.8282566666603088, -0.008385928347706795]"
"[0.5255277752876282, 0.5047620534896851, -0.015797492116689682]","[0.4300762116909027, 0.5530146956443787, -0.04797809198498726]","[0.5670487880706787, 0.3800661563873291, -0.036741599440574646]","[0.41808953881263733, 0.6922066807746887, -0.0304570235311985]","[0.5851621031761169, 0.2409486621618271, -0.12605486810207367]","[0.4241616129875183, 0.834693431854248, -0.09054553508758545]","[0.5210477113723755, 0.8230158090591431, 0.008657371625304222]","[0.45856332778930664, 0.828164279460907, -0.008367215283215046]"
"[0.5255099534988403, 0.5051536560058594, -0.0071778870187699795]","[0.4299760162830353, 0.5532029271125793, -0.04526760056614876]","[0.5671241879463196, 0.3801983594894409, -0.029970461502671242]","[0.4179452657699585, 0.6922820210456848, -0.03070169687271118]","[0.5858195424079895, 0.24190807342529297, -0.1246204748749733]","[0.4242551028728485, 0.8347336649894714, -0.09205380827188492]","[0.520816445350647, 0.8228919506072998, 0.00867133866995573]","[0.4584919512271881, 0.8280293345451355, -0.00837779976427555]"
"[0.5256194472312927, 0.5052270293235779, -0.002230375073850155]","[0.4300563931465149, 0.5531682968139648, -0.0424715094268322]","[0.5682361125946045, 0.3804027736186981, -0.02554592490196228]","[0.41793692111968994, 0.6921201348304749, -0.03056889772415161]","[0.585966169834137, 0.24410948157310486, -0.12369421869516373]","[0.4242981970310211, 0.8346526622772217, -0.09175418317317963]","[0.5207393765449524, 0.8227326273918152, 0.008765175007283688]","[0.45848849415779114, 0.8278497457504272, -0.00847264938056469]"
"[0.5257841348648071, 0.5049044489860535, -0.0006780406692996621]","[0.4301213324069977, 0.5527880191802979, -0.04002115875482559]","[0.5695133209228516, 0.38041114807128906, -0.021771037951111794]","[0.417922705411911, 0.6920235753059387, -0.030052609741687775]","[0.5872181057929993, 0.24463003873825073, -0.11581411212682724]","[0.42428794503211975, 0.8344059586524963, -0.0904776006937027]","[0.5207254886627197, 0.8227472305297852, 0.008759663440287113]","[0.45839449763298035, 0.8278468251228333, -0.008467668667435646]"
"[0.5260870456695557, 0.5049063563346863, 0.0016282557044178247]","[0.43025311827659607, 0.55250084400177, -0.035024259239435196]","[0.5707461833953857, 0.38049107789993286, -0.02090112678706646]","[0.4179221987724304, 0.691650390625, -0.026187488809227943]","[0.5891974568367004, 0.2454739362001419, -0.11573860794305801]","[0.424292653799057, 0.834145724773407, -0.09008771926164627]","[0.5207114219665527, 0.8229818344116211, 0.008660201914608479]","[0.45826053619384766, 0.8278496265411377, -0.008366146124899387]"
"[0.5262734889984131, 0.5049047470092773, 0.0007246285676956177]","[0.43077611923217773, 0.5526167154312134, -0.03331594914197922]","[0.5718258619308472, 0.3805641829967499, -0.028583746403455734]","[0.4179215133190155, 0.691365659236908, -0.02979406900703907]","[0.5916056036949158, 0.2455027550458908, -0.1258356273174286]","[0.4243696331977844, 0.8336691856384277, -0.10738255828619003]","[0.5205091238021851, 0.8229846358299255, 0.008264665491878986]","[0.4580766558647156, 0.8275984525680542, -0.007948205806314945]"
"[0.526455819606781, 0.5049062371253967, 0.0017378558404743671]","[0.43078023195266724, 0.5526124835014343, -0.030342798680067062]","[0.5732411742210388, 0.381273090839386, -0.025706470012664795]","[0.41792038083076477, 0.6913992762565613, -0.0214923657476902]","[0.5964692234992981, 0.24608609080314636, -0.12504741549491882]","[0.4243690073490143, 0.8335458040237427, -0.10032345354557037]","[0.520505428314209, 0.8237430453300476, 0.00807311199605465]","[0.458072692155838, 0.8281804919242859, -0.0077445367351174355]"
"[0.5266128182411194, 0.50531405210495, 0.006689672823995352]","[0.4307785630226135, 0.5526114702224731, -0.026765452697873116]","[0.5746573209762573, 0.38347840309143066, -0.01753895916044712]","[0.41793081164360046, 0.691382884979248, -0.015116959810256958]","[0.6014203429222107, 0.2497396618127823, -0.1201661005616188]","[0.4243735373020172, 0.8332855105400085, -0.08893600106239319]","[0.5204872488975525, 0.8245549201965332, 0.008016816340386868]","[0.4579468369483948, 0.828624963760376, -0.007675258908420801]"
"[0.5269841551780701, 0.5055112242698669, 0.015704186633229256]","[0.4307594895362854, 0.5526139736175537, -0.021351754665374756]","[0.5763918161392212, 0.38496023416519165, -0.0025888648815453053]","[0.4179544746875763, 0.691364586353302, -0.004043289925903082]","[0.6066061854362488, 0.25350072979927063, -0.10070051997900009]","[0.42434900999069214, 0.8331347107887268, -0.0691075325012207]","[0.5204834938049316, 0.8256818652153015, 0.007998897694051266]","[0.457846462726593, 0.8295556902885437, -0.007653975859284401]"
"[0.5271934866905212, 0.5060849785804749, 0.02128301002085209]","[0.4307457208633423, 0.5525194406509399, -0.013535212725400925]","[0.5769197344779968, 0.3887677788734436, 0.006624093744903803]","[0.4180217385292053, 0.6908783912658691, 0.00689033092930913]","[0.6097776293754578, 0.25951454043388367, -0.08846446126699448]","[0.42435142397880554, 0.8330304026603699, -0.05745520815253258]","[0.520431637763977, 0.8270276188850403, 0.007841847836971283]","[0.4576581120491028, 0.8303978443145752, -0.0074875750578939915]"
"[0.5276738405227661, 0.506505012512207, 0.019593555480241776]","[0.4308052361011505, 0.5525326132774353, -0.005817594472318888]","[0.5783560276031494, 0.3909740447998047, 0.008902501314878464]","[0.4180246889591217, 0.6910462975502014, 0.03007369488477707]","[0.6131972074508667, 0.2626200020313263, -0.08087968826293945]","[0.4243565797805786, 0.8330822587013245, -0.023761961609125137]","[0.5204010009765625, 0.8278200030326843, 0.006716452073305845]","[0.45755770802497864, 0.8308879733085632, -0.0063286735676229]"
"[0.5282572507858276, 0.5069764852523804, 0.01908516325056553]","[0.4310899078845978, 0.5530651807785034, -0.0017925921129062772]","[0.5802217721939087, 0.39306309819221497, 0.011650809086859226]","[0.41832074522972107, 0.6916906237602234, 0.04537148401141167]","[0.617594838142395, 0.26834720373153687, -0.0746292695403099]","[0.4243831932544708, 0.833223283290863, 0.005018256139010191]","[0.5203966498374939, 0.8282291293144226, 0.005667390301823616]","[0.45755070447921753, 0.8311148285865784, -0.005277441814541817]"
"[0.5286115407943726, 0.5079838633537292, 0.02030661143362522]","[0.43147894740104675, 0.5558726191520691, 0.003602107521146536]","[0.582257091999054, 0.3965400755405426, 0.014339142479002476]","[0.4184194505214691, 0.6928824782371521, 0.04996253922581673]","[0.6203820705413818, 0.27034690976142883, -0.06900784373283386]","[0.424385666847229, 0.8332894444465637, 0.010496029630303383]","[0.5203890204429626, 0.8306928873062134, 0.004885970614850521]","[0.45754674077033997, 0.8331944942474365, -0.004474773537367582]"
"[0.5295228958129883, 0.5082250237464905, 0.021891528740525246]","[0.43267500400543213, 0.5584371089935303, 0.00308515434153378]","[0.5842314958572388, 0.3971060514450073, 0.016263406723737717]","[0.41918522119522095, 0.6944630146026611, 0.05006331205368042]","[0.6231845617294312, 0.2719500660896301, -0.06342729926109314]","[0.42453351616859436, 0.8333830833435059, 0.015559609979391098]","[0.5202295780181885, 0.8327877521514893, 0.004685853607952595]","[0.45754072070121765, 0.8342164158821106, -0.004281933885067701]"
"[0.5300477743148804, 0.5083315372467041, 0.030858853831887245]","[0.43307939171791077, 0.5590285658836365, 0.0076562087051570415]","[0.5850788950920105, 0.3993186056613922, 0.02946370095014572]","[0.4193710386753082, 0.6948765516281128, 0.058299947530031204]","[0.6245324015617371, 0.27862367033958435, -0.05007487162947655]","[0.42452991008758545, 0.8333826065063477, 0.028531277552247047]","[0.5201897025108337, 0.8339424133300781, 0.004648643080145121]","[0.4575372040271759, 0.8350647687911987, -0.004247651435434818]"
"[0.5311258435249329, 0.5084620118141174, 0.029070967808365822]","[0.4330797493457794, 0.5595107674598694, 0.004097857046872377]","[0.5869585871696472, 0.4019904136657715, 0.029578955844044685]","[0.4193187952041626, 0.6953978538513184, 0.05043380334973335]","[0.6270329356193542, 0.28038835525512695, -0.045255158096551895]","[0.4245299696922302, 0.8333728909492493, 0.014722815714776516]","[0.5201956033706665, 0.8348438143730164, 0.0046604713425040245]","[0.4575583338737488, 0.8361823558807373, -0.004260584246367216]"
"[0.5317766666412354, 0.5084829330444336, 0.027818655595183372]","[0.4331195652484894, 0.5594764947891235, 0.0017135055968537927]","[0.5894365310668945, 0.4043715298175812, 0.03033047914505005]","[0.41916558146476746, 0.6953005790710449, 0.04733755439519882]","[0.6292628645896912, 0.2828572988510132, -0.04678547382354736]","[0.4245305061340332, 0.8333708643913269, -0.01078982837498188]","[0.5203311443328857, 0.8355695009231567, 0.00476754130795598]","[0.4575802981853485, 0.8369537591934204, -0.004352918826043606]"
"[0.5321025848388672, 0.5086655616760254, 0.03278390318155289]","[0.4337019920349121, 0.5591700673103333, 0.0004152726905886084]","[0.590251624584198, 0.407875657081604, 0.03605395555496216]","[0.41934970021247864, 0.6948854923248291, 0.02901509404182434]","[0.6301249861717224, 0.28771430253982544, -0.03925042971968651]","[0.4244823157787323, 0.8331454992294312, -0.03231228515505791]","[0.5203278660774231, 0.8354888558387756, 0.005658471025526524]","[0.4575653076171875, 0.8368483781814575, -0.0052579957991838455]"
"[0.5324510931968689, 0.5091826915740967, 0.034724656492471695]","[0.4337553381919861, 0.5591850876808167, -0.00042858574306592345]","[0.5905781388282776, 0.4102425277233124, 0.04110080376267433]","[0.41950565576553345, 0.694896936416626, 0.024677198380231857]","[0.632228434085846, 0.28946855664253235, -0.028806261718273163]","[0.42446592450141907, 0.8330737352371216, -0.036669738590717316]","[0.5204449892044067, 0.8357093930244446, 0.00606607086956501]","[0.45757409930229187, 0.8371459245681763, -0.005661522038280964]"
"[0.5324841737747192, 0.5094014406204224, 0.03479357436299324]","[0.4338236451148987, 0.5589964985847473, -0.0009268959402106702]","[0.5905913710594177, 0.41317176818847656, 0.044267769902944565]","[0.41990187764167786, 0.6947543621063232, 0.023715341463685036]","[0.6333600282669067, 0.2936486303806305, -0.018293440341949463]","[0.4244004786014557, 0.8328956365585327, -0.034114766865968704]","[0.5204622745513916, 0.8357962369918823, 0.0061560641042888165]","[0.45759162306785583, 0.8371129035949707, -0.005749540403485298]"
"[0.5324661135673523, 0.5095124244689941, 0.033959899097681046]","[0.4338219463825226, 0.5568103194236755, -0.0010820664465427399]","[0.5905224680900574, 0.4190270006656647, 0.04328276962041855]","[0.42020800709724426, 0.6939375996589661, 0.022194528952240944]","[0.6346555352210999, 0.29896652698516846, -0.02359320968389511]","[0.42436015605926514, 0.832606315612793, -0.03507818654179573]","[0.5205122828483582, 0.835764467716217, 0.006210411433130503]","[0.4576129615306854, 0.8370699286460876, -0.005802965257316828]"
"[0.5330065488815308, 0.5095177292823792, 0.02302343025803566]","[0.4338572919368744, 0.5551922917366028, -0.009999629110097885]","[0.5927501916885376, 0.4208957552909851, 0.04250262305140495]","[0.42054039239883423, 0.693798840045929, 0.013743255287408829]","[0.6377471685409546, 0.3032818138599396, -0.02958090417087078]","[0.4242801368236542, 0.8323383927345276, -0.04929396137595177]","[0.5210396647453308, 0.8358389139175415, 0.006087908521294594]","[0.45766085386276245, 0.8372939229011536, -0.005668030586093664]"
"[0.533815324306488, 0.509522557258606, 0.021062307059764862]","[0.43439391255378723, 0.5551832914352417, -0.011399883776903152]","[0.5946388244628906, 0.4215308427810669, 0.039376888424158096]","[0.42108824849128723, 0.6940059065818787, 0.011535827070474625]","[0.639614999294281, 0.3068896234035492, -0.02937212958931923]","[0.42427876591682434, 0.8319053649902344, -0.055731989443302155]","[0.5214561820030212, 0.8363917469978333, 0.00603110808879137]","[0.4578944742679596, 0.8375218510627747, -0.005605294369161129]"
"[0.5339422225952148, 0.5102642178535461, 0.018687885254621506]","[0.4346102178096771, 0.5551686882972717, -0.012336515821516514]","[0.5951111912727356, 0.42615431547164917, 0.03880608454346657]","[0.42122682929039, 0.6947093605995178, 0.03140052780508995]","[0.6406973004341125, 0.3113712966442108, -0.028285808861255646]","[0.4241962730884552, 0.8313856720924377, -0.0037393500097095966]","[0.5217166543006897, 0.8365243077278137, 0.0058477455750107765]","[0.45820656418800354, 0.8376124501228333, -0.0054161217994987965]"
"[0.5342103838920593, 0.5102652907371521, 0.013243011198937893]","[0.4346255958080292, 0.5544952154159546, -0.015645721927285194]","[0.5956889986991882, 0.429764062166214, 0.03842751309275627]","[0.42122089862823486, 0.6949610114097595, 0.030072104185819626]","[0.6421348452568054, 0.31459352374076843, -0.030036287382245064]","[0.4240485429763794, 0.8312321305274963, -0.01267432514578104]","[0.5220429301261902, 0.8369877338409424, 0.0057788994163274765]","[0.4584566056728363, 0.8378992676734924, -0.005345593206584454]"
"[0.5346237421035767, 0.510075032711029, 0.01246441900730133]","[0.4348226487636566, 0.5543192028999329, -0.01882496103644371]","[0.5967683792114258, 0.43132126331329346, 0.03799165412783623]","[0.42118027806282043, 0.6951500773429871, 0.015872318297624588]","[0.6430877447128296, 0.31842517852783203, -0.03151528909802437]","[0.42389431595802307, 0.8311747312545776, -0.04599490389227867]","[0.5224040746688843, 0.8369752168655396, 0.005782891996204853]","[0.45872920751571655, 0.8379052877426147, -0.00534924678504467]"
"[0.5349268317222595, 0.5097123980522156, 0.011046153493225574]","[0.43481868505477905, 0.5537697076797485, -0.022028451785445213]","[0.5982463359832764, 0.4328712522983551, 0.03553535044193268]","[0.42096465826034546, 0.6951537132263184, 0.003362940391525626]","[0.6443078517913818, 0.3230900466442108, -0.035172682255506516]","[0.42377665638923645, 0.8310570120811462, -0.06570884585380554]","[0.5228237509727478, 0.8367554545402527, 0.005812421906739473]","[0.45886051654815674, 0.8378920555114746, -0.005373107269406319]"
"[0.5350012183189392, 0.509714663028717, 0.00965854898095131]","[0.4347228407859802, 0.5532613396644592, -0.02625621110200882]","[0.5983046293258667, 0.4348619282245636, 0.03669573739171028]","[0.42075884342193604, 0.695081353187561, 0.002433761488646269]","[0.6453640460968018, 0.3291284739971161, -0.0320739783346653]","[0.423673540353775, 0.830687403678894, -0.06126631423830986]","[0.5231093168258667, 0.8367438316345215, 0.005861998535692692]","[0.45893722772598267, 0.8379434943199158, -0.005418146029114723]"
"[0.5350398421287537, 0.510267972946167, 0.00873224250972271]","[0.43437308073043823, 0.5529463887214661, -0.02961844950914383]","[0.598183274269104, 0.43842747807502747, 0.0364198200404644]","[0.42035749554634094, 0.6942705512046814, 0.0017020857194438577]","[0.6464551687240601, 0.3368585705757141, -0.03263186663389206]","[0.4235677719116211, 0.8304147720336914, -0.0559304803609848]","[0.5231109857559204, 0.8367489576339722, 0.005954971071332693]","[0.4588874876499176, 0.838049590587616, -0.005501895677298307]"
"[0.5351566076278687, 0.5114629864692688, 0.002778746886178851]","[0.43438735604286194, 0.5532158613204956, -0.04041082039475441]","[0.5983625650405884, 0.4425402879714966, 0.03616340085864067]","[0.4203750193119049, 0.6946596503257751, 0.003197350539267063]","[0.6491557359695435, 0.34199225902557373, -0.032956164330244064]","[0.4235626757144928, 0.8303157091140747, -0.022572947666049004]","[0.5230602025985718, 0.8367958068847656, 0.006204023025929928]","[0.4588899612426758, 0.8382153511047363, -0.005758999846875668]"
"[0.5353183746337891, 0.511467456817627, -0.002061531413346529]","[0.4343751072883606, 0.5532141327857971, -0.04651899263262749]","[0.5985118746757507, 0.4471346437931061, 0.03399535268545151]","[0.4204980432987213, 0.6952709555625916, 0.0015813139034435153]","[0.651221513748169, 0.34970587491989136, -0.03679974749684334]","[0.4235599935054779, 0.8302116394042969, -0.02747207134962082]","[0.5231060981750488, 0.8368179202079773, 0.006360496394336224]","[0.45904138684272766, 0.8383414149284363, -0.0059180837124586105]"
"[0.5354379415512085, 0.5114651322364807, -0.005267567932605743]","[0.4343798756599426, 0.5532837510108948, -0.04174705222249031]","[0.5983911752700806, 0.452022910118103, 0.033960189670324326]","[0.4205794036388397, 0.6954123973846436, 0.014332213439047337]","[0.6522175073623657, 0.35719141364097595, -0.029752463102340698]","[0.4235541522502899, 0.830199122428894, -0.0070019010454416275]","[0.5230756998062134, 0.836837112903595, 0.006138822063803673]","[0.4590446352958679, 0.8383491635322571, -0.00568945799022913]"
"[0.5355035066604614, 0.5120225548744202, -0.004966309294104576]","[0.4344565272331238, 0.5533778071403503, -0.040513671934604645]","[0.5986503958702087, 0.4549737870693207, 0.03341393172740936]","[0.4205910265445709, 0.6954506635665894, 0.017074359580874443]","[0.6542298793792725, 0.36279767751693726, -0.029938554391264915]","[0.42355141043663025, 0.8300649523735046, -0.004169895779341459]","[0.5230731964111328, 0.8370435237884521, 0.00608939491212368]","[0.45915189385414124, 0.8388063907623291, -0.005636666901409626]"
"[0.5356088876724243, 0.5120953321456909, -0.010555848479270935]","[0.43456047773361206, 0.553472638130188, -0.049957867711782455]","[0.598578691482544, 0.4594723582267761, 0.029102586209774017]","[0.42060035467147827, 0.6954667568206787, 0.017664244398474693]","[0.6570863723754883, 0.3711351454257965, -0.03959157317876816]","[0.4235394597053528, 0.830305278301239, 0.0064040678553283215]","[0.5229095220565796, 0.8371208906173706, 0.0061421943828463554]","[0.4592004418373108, 0.8389379382133484, -0.005692047066986561]"
"[0.536109209060669, 0.5125897526741028, -0.013873670250177383]","[0.4345545470714569, 0.5550380349159241, -0.05659843236207962]","[0.6009889245033264, 0.46275001764297485, 0.026155192404985428]","[0.4205896556377411, 0.6969432234764099, 0.017354736104607582]","[0.6600740551948547, 0.3775157332420349, -0.04215667024254799]","[0.42353585362434387, 0.8313283324241638, 0.009738537482917309]","[0.5229050517082214, 0.837823748588562, 0.006142955739051104]","[0.459242045879364, 0.8397324085235596, -0.005693012848496437]"
"[0.5376367568969727, 0.5129873156547546, -0.019499504938721657]","[0.4351840019226074, 0.5557955503463745, -0.06325975060462952]","[0.6043026447296143, 0.4641816020011902, 0.019855627790093422]","[0.42076003551483154, 0.6985439658164978, 0.010717676021158695]","[0.6632879972457886, 0.38255390524864197, -0.051098961383104324]","[0.4235607087612152, 0.8319515585899353, 0.001446593669243157]","[0.5229494571685791, 0.8383734822273254, 0.006143533159047365]","[0.45940548181533813, 0.8401950597763062, -0.00569373881444335]"
"[0.5386582016944885, 0.5131504535675049, -0.017087066546082497]","[0.4354861378669739, 0.5557560324668884, -0.06704959273338318]","[0.606454610824585, 0.46642255783081055, 0.020355964079499245]","[0.42074841260910034, 0.6986058354377747, -0.005350531078875065]","[0.6663552522659302, 0.3893585503101349, -0.05706615746021271]","[0.42356815934181213, 0.8319597244262695, -0.025106733664870262]","[0.5229467153549194, 0.8387090563774109, 0.006682245992124081]","[0.4594043791294098, 0.8405095934867859, -0.006217631045728922]"
"[0.5392229557037354, 0.5131782293319702, -0.01551461685448885]","[0.43554824590682983, 0.5556352734565735, -0.06472360342741013]","[0.6065417528152466, 0.47070473432540894, 0.02132176049053669]","[0.4205634891986847, 0.698578417301178, -0.0038148323073983192]","[0.6672148108482361, 0.39907294511795044, -0.060565195977687836]","[0.42353686690330505, 0.8319107294082642, -0.027852270752191544]","[0.522855818271637, 0.8388636708259583, 0.006849314086139202]","[0.45934873819351196, 0.8405414819717407, -0.006373956799507141]"
"[0.5394895672798157, 0.5131880640983582, -0.015331361442804337]","[0.435642808675766, 0.5555580854415894, -0.0644291564822197]","[0.6064581274986267, 0.4753105938434601, 0.023548772558569908]","[0.4205418527126312, 0.6985445022583008, -0.0013888964895159006]","[0.6673061847686768, 0.4084225594997406, -0.058358218520879745]","[0.4235307276248932, 0.8318504095077515, -0.020602192729711533]","[0.5226965546607971, 0.8388949632644653, 0.006849569268524647]","[0.45922815799713135, 0.8405179381370544, -0.00637403316795826]"
"[0.5397213697433472, 0.5133278369903564, -0.016654271632432938]","[0.43582937121391296, 0.5550656914710999, -0.06540267914533615]","[0.6062793731689453, 0.47884228825569153, 0.023619811981916428]","[0.42053931951522827, 0.698233425617218, -0.0020786321256309748]","[0.6680215001106262, 0.41552114486694336, -0.05735355615615845]","[0.4235233664512634, 0.8318061828613281, -0.023619361221790314]","[0.5225716233253479, 0.8389962911605835, 0.006838572211563587]","[0.4591693580150604, 0.8404297232627869, -0.006359603721648455]"
"[0.5397850275039673, 0.514477550983429, -0.015963628888130188]","[0.43595463037490845, 0.5541512370109558, -0.06699950248003006]","[0.6060504913330078, 0.4815087914466858, 0.02646654285490513]","[0.420540452003479, 0.6972230076789856, -0.0054725175723433495]","[0.6673429608345032, 0.42171838879585266, -0.05585851892828941]","[0.423514723777771, 0.8317636847496033, -0.02662276104092598]","[0.5225338339805603, 0.8389873504638672, 0.006949128117412329]","[0.45917603373527527, 0.8402900099754333, -0.006466646213084459]"
"[0.539983868598938, 0.5155361294746399, -0.01597457565367222]","[0.4360584020614624, 0.553471028804779, -0.06837305426597595]","[0.6063931584358215, 0.48541292548179626, 0.028712930157780647]","[0.420742928981781, 0.6967057585716248, -0.00465448247268796]","[0.6675360202789307, 0.429164856672287, -0.0538037046790123]","[0.42354485392570496, 0.8317532539367676, -0.023275213316082954]","[0.522533655166626, 0.8389734625816345, 0.006949607748538256]","[0.459175705909729, 0.8401730060577393, -0.006466587074100971]"
