l_shoulder,r_shoulder,l_elbow,r_elbow,l_wrist,r_wrist,l_hip,r_hip
"[1114.585205078125, 618.8720703125]","[915.526123046875, 621.8406372070312]","[1141.8525390625, 776.4468994140625]","[886.4111328125, 772.7528076171875]","[1136.9144287109375, 921.8504638671875]","[875.4554443359375, 916.342041015625]","[1076.758056640625, 925.8034057617188]","[948.32666015625, 927.8922729492188]"
"[1114.7303466796875, 619.1542358398438]","[915.5656127929688, 621.95166015625]","[1141.68798828125, 776.9752197265625]","[885.9296875, 773.41796875]","[1136.2371826171875, 921.5693359375]","[878.121826171875, 916.802490234375]","[1077.373779296875, 925.8035888671875]","[948.9036254882812, 927.9615478515625]"
"[1116.4888916015625, 619.903564453125]","[913.540283203125, 622.5692138671875]","[1141.682373046875, 775.1145629882812]","[886.6767578125, 776.598388671875]","[1136.7705078125, 919.03515625]","[880.3016357421875, 919.7828979492188]","[1080.2564697265625, 924.3601684570312]","[948.4130859375, 926.3955688476562]"
"[1116.3365478515625, 619.9708251953125]","[913.9063110351562, 622.05126953125]","[1142.962646484375, 776.3763427734375]","[886.7874755859375, 776.8023681640625]","[1136.8189697265625, 919.1548461914062]","[882.5180053710938, 919.7215576171875]","[1080.8673095703125, 924.36572265625]","[949.3162841796875, 926.2051391601562]"
"[1116.3218994140625, 620.0360717773438]","[913.813720703125, 622.1112060546875]","[1142.785400390625, 776.1917724609375]","[886.839599609375, 776.54248046875]","[1136.963623046875, 918.9561767578125]","[882.75732421875, 919.4776611328125]","[1080.8814697265625, 924.614013671875]","[949.2794189453125, 926.4871826171875]"
"[1116.6864013671875, 620.0051879882812]","[913.7945556640625, 622.0082397460938]","[1143.29296875, 775.8869018554688]","[886.6959228515625, 777.0819091796875]","[1137.38330078125, 919.3192749023438]","[885.5665283203125, 919.0431518554688]","[1081.473388671875, 924.6564331054688]","[949.5301513671875, 926.474609375]"
"[1116.728271484375, 619.9598388671875]","[913.7764892578125, 622.0115356445312]","[1143.308837890625, 775.7508544921875]","[886.6968994140625, 777.0596923828125]","[1137.4150390625, 919.3228759765625]","[885.5670776367188, 918.9725341796875]","[1081.50341796875, 924.7446899414062]","[949.5079345703125, 926.5782470703125]"
"[1066.516357421875, 602.42236328125]","[871.1859741210938, 600.476806640625]","[1102.3477783203125, 762.0220947265625]","[844.8848876953125, 757.0908203125]","[1090.244140625, 904.522705078125]","[836.63232421875, 899.0687255859375]","[1028.526123046875, 918.1605834960938]","[898.4022216796875, 917.302001953125]"
"[1066.2647705078125, 602.759521484375]","[871.3170166015625, 600.767333984375]","[1102.565673828125, 762.3414306640625]","[844.693115234375, 757.5826416015625]","[1090.406494140625, 904.6660766601562]","[836.5565185546875, 899.305908203125]","[1029.05029296875, 918.0601806640625]","[899.0843505859375, 917.1783447265625]"
"[1066.138671875, 602.737060546875]","[871.297119140625, 600.4622192382812]","[1102.4052734375, 762.2107543945312]","[844.6361083984375, 757.7902221679688]","[1090.1038818359375, 904.664794921875]","[836.5676879882812, 898.87646484375]","[1028.403564453125, 917.8450927734375]","[898.495849609375, 916.7605590820312]"
"[1066.171630859375, 603.10791015625]","[871.0698852539062, 600.3609008789062]","[1102.2294921875, 762.7802124023438]","[844.7151489257812, 757.6793212890625]","[1090.04248046875, 905.047119140625]","[836.589111328125, 899.4547119140625]","[1028.671630859375, 918.9420166015625]","[898.48828125, 917.805908203125]"
"[1066.29541015625, 603.4096069335938]","[870.70556640625, 600.5604248046875]","[1102.480712890625, 762.353515625]","[844.6437377929688, 757.5775146484375]","[1090.10888671875, 904.778564453125]","[836.5606689453125, 898.9879760742188]","[1029.2860107421875, 919.5242919921875]","[898.929931640625, 918.317626953125]"
"[1066.27197265625, 602.4303588867188]","[870.9638671875, 599.8883056640625]","[1102.117431640625, 762.3028564453125]","[844.9952392578125, 757.586181640625]","[1089.351806640625, 905.163818359375]","[836.4874267578125, 899.7545166015625]","[1028.651123046875, 918.8336791992188]","[898.4009399414062, 917.7744140625]"
"[1066.8363037109375, 602.7723999023438]","[870.8615112304688, 599.9640502929688]","[1102.345947265625, 762.739501953125]","[844.5972290039062, 757.7449951171875]","[1089.755615234375, 905.39111328125]","[836.3592529296875, 899.0257568359375]","[1029.1578369140625, 918.5868530273438]","[898.5369873046875, 917.412109375]"
"[1066.7427978515625, 603.0767211914062]","[871.0109252929688, 600.299560546875]","[1102.2191162109375, 762.4356689453125]","[845.0723876953125, 757.5196533203125]","[1089.98388671875, 904.9378051757812]","[836.27001953125, 898.8868408203125]","[1029.458740234375, 918.540771484375]","[898.8836059570312, 917.4501953125]"
"[1066.8785400390625, 602.9873046875]","[871.305908203125, 600.3015747070312]","[1102.376708984375, 762.0333251953125]","[844.9361572265625, 757.6807250976562]","[1090.37353515625, 904.722900390625]","[836.6914672851562, 899.549560546875]","[1029.4171142578125, 918.931396484375]","[898.7840576171875, 917.8204345703125]"
"[1067.06591796875, 602.584716796875]","[871.71240234375, 600.079833984375]","[1102.5755615234375, 762.5133056640625]","[845.1260986328125, 757.849365234375]","[1090.397705078125, 904.6301879882812]","[836.230224609375, 898.9644775390625]","[1028.71923828125, 918.6380615234375]","[898.5126342773438, 917.56298828125]"
"[1067.076904296875, 602.784912109375]","[871.5025634765625, 599.7075805664062]","[1102.4461669921875, 762.32275390625]","[845.0263671875, 757.1357421875]","[1090.215576171875, 904.7777099609375]","[836.3953857421875, 899.52587890625]","[1028.837158203125, 918.758056640625]","[898.4371337890625, 917.4912109375]"
"[1067.0369873046875, 603.2853393554688]","[871.542724609375, 599.9921264648438]","[1102.26611328125, 762.8014526367188]","[845.1063232421875, 756.6905517578125]","[1089.995849609375, 905.2913818359375]","[836.4515991210938, 899.7954711914062]","[1028.5997314453125, 919.73779296875]","[898.01611328125, 918.4791259765625]"
"[1066.9278564453125, 603.41064453125]","[871.5496215820312, 600.1539916992188]","[1102.2183837890625, 762.6399536132812]","[845.1224365234375, 756.5068359375]","[1089.756591796875, 905.104736328125]","[836.0516967773438, 899.2724609375]","[1028.9154052734375, 918.89892578125]","[898.54345703125, 917.6570434570312]"
"[1067.2606201171875, 603.2440185546875]","[871.7133178710938, 600.0453491210938]","[1102.177490234375, 762.3648681640625]","[845.002197265625, 756.3192138671875]","[1090.1226806640625, 905.01416015625]","[835.9013671875, 899.1280517578125]","[1028.68115234375, 919.1651000976562]","[898.2647094726562, 917.9771118164062]"
"[1067.3721923828125, 603.19677734375]","[871.54931640625, 599.8436279296875]","[1102.093505859375, 762.2525024414062]","[844.9837646484375, 756.1573486328125]","[1089.80615234375, 905.0877685546875]","[835.3272705078125, 898.9044799804688]","[1028.429931640625, 918.5626220703125]","[897.7711181640625, 917.244140625]"
"[1067.246337890625, 603.407470703125]","[872.34423828125, 599.6342163085938]","[1101.967041015625, 762.6296997070312]","[844.869140625, 756.0794677734375]","[1089.97509765625, 904.7598266601562]","[834.6831665039062, 898.5311279296875]","[1027.954833984375, 918.3953247070312]","[897.8787841796875, 916.8843383789062]"
"[1067.5736083984375, 603.653076171875]","[872.17236328125, 599.9815063476562]","[1102.1885986328125, 762.5882568359375]","[844.533203125, 756.087158203125]","[1089.86572265625, 904.647216796875]","[833.6339721679688, 898.98193359375]","[1028.122802734375, 918.0104370117188]","[897.8703002929688, 916.521484375]"
"[1067.4677734375, 603.8626708984375]","[872.5816650390625, 599.8779296875]","[1102.373046875, 762.8197631835938]","[844.73486328125, 755.70703125]","[1089.77587890625, 904.9522705078125]","[832.1705322265625, 898.7920532226562]","[1028.06982421875, 917.628173828125]","[897.9661865234375, 915.9710693359375]"
"[1067.4970703125, 604.7548828125]","[873.245849609375, 600.9424438476562]","[1102.5535888671875, 762.163330078125]","[845.533447265625, 754.2659912109375]","[1091.22119140625, 904.68994140625]","[830.7639770507812, 894.7896728515625]","[1026.9688720703125, 914.687255859375]","[897.514404296875, 912.941162109375]"
"[1067.6820068359375, 604.82763671875]","[873.668701171875, 600.9165649414062]","[1102.1998291015625, 761.9456176757812]","[845.313720703125, 753.6796875]","[1091.08154296875, 904.7140502929688]","[828.1723022460938, 893.06787109375]","[1027.018310546875, 914.4530639648438]","[897.6692504882812, 912.6253051757812]"
"[1067.31884765625, 605.3953857421875]","[873.978515625, 600.6504516601562]","[1102.564697265625, 761.959716796875]","[844.8258056640625, 752.6541137695312]","[1091.1368408203125, 904.9396362304688]","[826.358642578125, 892.021484375]","[1026.4884033203125, 915.416015625]","[897.6351318359375, 913.241943359375]"
"[1067.34912109375, 605.7078857421875]","[874.3599243164062, 601.3304443359375]","[1102.344482421875, 762.3444213867188]","[844.4193115234375, 752.3577880859375]","[1091.34130859375, 905.251953125]","[822.9263305664062, 892.3216552734375]","[1026.100830078125, 915.26318359375]","[897.55419921875, 913.231201171875]"
"[1069.2235107421875, 605.89794921875]","[874.106201171875, 601.2373046875]","[1103.0576171875, 764.7620849609375]","[843.97265625, 752.516357421875]","[1091.3885498046875, 906.038818359375]","[818.5714111328125, 888.6630859375]","[1029.6142578125, 916.3631591796875]","[899.1273193359375, 914.8906860351562]"
"[1068.11083984375, 605.62353515625]","[874.788818359375, 601.452880859375]","[1102.8046875, 762.3847045898438]","[840.3499145507812, 751.6290893554688]","[1091.4337158203125, 905.8225708007812]","[815.7967529296875, 888.442626953125]","[1026.79833984375, 916.4951171875]","[897.9996337890625, 914.5885620117188]"
"[1068.2119140625, 605.608154296875]","[874.4051513671875, 599.655029296875]","[1102.3662109375, 762.4824829101562]","[838.2933349609375, 748.358642578125]","[1090.7237548828125, 905.4212646484375]","[812.1502685546875, 885.8519897460938]","[1028.2547607421875, 918.778564453125]","[898.8912963867188, 916.2361450195312]"
"[1068.69091796875, 606.4492797851562]","[874.9169311523438, 600.974365234375]","[1102.808837890625, 761.72802734375]","[836.3970336914062, 747.2246704101562]","[1092.3660888671875, 906.520263671875]","[804.5809936523438, 885.0123291015625]","[1027.78466796875, 915.4288330078125]","[898.780517578125, 913.13427734375]"
"[1068.9525146484375, 606.31005859375]","[874.5316162109375, 599.8309326171875]","[1102.6231689453125, 762.1389770507812]","[833.2911987304688, 744.7386474609375]","[1092.601806640625, 906.4729614257812]","[796.4756469726562, 882.5956420898438]","[1028.1722412109375, 914.2767333984375]","[898.8843994140625, 911.5689697265625]"
"[1070.2503662109375, 606.3690185546875]","[873.9179077148438, 600.0692138671875]","[1104.259521484375, 763.64208984375]","[830.1996459960938, 744.0309448242188]","[1092.150146484375, 906.5894775390625]","[789.0296630859375, 876.2904052734375]","[1030.6434326171875, 915.276123046875]","[900.04296875, 913.1319580078125]"
"[1070.4765625, 606.135009765625]","[874.7056884765625, 600.036865234375]","[1104.249267578125, 763.7224731445312]","[827.668701171875, 742.828125]","[1092.125244140625, 906.9746704101562]","[780.3576049804688, 874.494140625]","[1030.96337890625, 915.2946166992188]","[900.850341796875, 913.0555419921875]"
"[1070.156494140625, 606.3116455078125]","[874.98779296875, 599.1007690429688]","[1102.7305908203125, 762.2938842773438]","[824.9344482421875, 739.0213623046875]","[1092.44140625, 906.5172119140625]","[769.3471069335938, 874.5269775390625]","[1029.2923583984375, 913.28076171875]","[900.0151977539062, 909.948486328125]"
"[1070.7293701171875, 606.3143310546875]","[875.4617919921875, 599.77685546875]","[1104.3475341796875, 762.2202758789062]","[823.6959228515625, 738.0012817382812]","[1093.0843505859375, 906.629150390625]","[762.1215209960938, 870.0723876953125]","[1031.223876953125, 915.4041748046875]","[901.2161865234375, 912.8036499023438]"
"[1068.6795654296875, 605.0826416015625]","[876.211669921875, 597.68994140625]","[1105.7008056640625, 760.970947265625]","[816.453125, 731.881591796875]","[1090.1771240234375, 907.0519409179688]","[750.31640625, 869.016357421875]","[1027.8135986328125, 913.8495483398438]","[900.8109741210938, 909.46875]"
"[1071.222412109375, 606.76953125]","[873.53515625, 598.23388671875]","[1103.1744384765625, 761.200927734375]","[812.951171875, 732.0331420898438]","[1090.41259765625, 904.8883666992188]","[745.2657470703125, 861.4493408203125]","[1030.6722412109375, 917.6243896484375]","[899.545654296875, 913.8172607421875]"
"[1068.72509765625, 606.977783203125]","[877.3953857421875, 597.7822265625]","[1100.667236328125, 761.1395263671875]","[808.5979614257812, 727.022216796875]","[1091.8231201171875, 907.7845458984375]","[737.015625, 858.4432373046875]","[1028.1060791015625, 914.1279296875]","[901.291259765625, 909.793701171875]"
"[1068.8828125, 607.93994140625]","[877.65380859375, 599.08544921875]","[1100.70703125, 761.0469360351562]","[805.9370727539062, 724.5481567382812]","[1090.8790283203125, 906.7733154296875]","[731.5322265625, 847.8162841796875]","[1027.84423828125, 914.4957275390625]","[901.414306640625, 910.3111572265625]"
"[1069.892578125, 607.2460327148438]","[877.7662353515625, 597.488037109375]","[1100.569091796875, 762.2810668945312]","[802.7158813476562, 721.237060546875]","[1092.1051025390625, 905.0216064453125]","[722.6112060546875, 846.0774536132812]","[1028.6934814453125, 918.3245849609375]","[901.9344482421875, 914.0845947265625]"
"[1070.083740234375, 605.993408203125]","[878.4378662109375, 596.0744018554688]","[1101.0181884765625, 761.9405517578125]","[798.0525512695312, 718.5457153320312]","[1092.1414794921875, 905.02783203125]","[715.1654052734375, 837.8544921875]","[1027.930908203125, 917.21240234375]","[901.8634033203125, 912.9735717773438]"
"[1070.619873046875, 606.340576171875]","[879.399169921875, 596.1776733398438]","[1100.793212890625, 762.0181274414062]","[796.481689453125, 716.3990478515625]","[1091.81884765625, 905.7431030273438]","[701.3345947265625, 834.387939453125]","[1027.4141845703125, 917.7907104492188]","[901.6856689453125, 913.2330322265625]"
"[1070.6383056640625, 606.5813598632812]","[879.2181396484375, 595.8206176757812]","[1105.6585693359375, 762.8340454101562]","[787.723388671875, 715.4127807617188]","[1091.6181640625, 907.7109375]","[684.2052612304688, 828.6864624023438]","[1027.705322265625, 918.034423828125]","[902.368408203125, 912.6069946289062]"
"[1070.888427734375, 606.9204711914062]","[878.8580932617188, 596.0369873046875]","[1105.899169921875, 763.1234130859375]","[782.1278686523438, 711.5695190429688]","[1091.532470703125, 906.7992553710938]","[677.3911743164062, 819.550537109375]","[1028.201416015625, 917.719970703125]","[902.587158203125, 912.615234375]"
"[1070.946044921875, 606.9569702148438]","[878.2772216796875, 595.7715454101562]","[1106.2991943359375, 762.426025390625]","[776.544677734375, 708.127197265625]","[1091.6123046875, 905.6402587890625]","[668.065673828125, 812.2666625976562]","[1028.5589599609375, 918.47607421875]","[902.757080078125, 913.42626953125]"
"[1070.5570068359375, 606.4561767578125]","[878.0747680664062, 594.6558227539062]","[1106.53662109375, 762.3363037109375]","[771.986572265625, 704.3919677734375]","[1092.3145751953125, 904.31689453125]","[662.8431396484375, 804.0045166015625]","[1027.712646484375, 918.400390625]","[902.378173828125, 913.3372802734375]"
"[1070.0006103515625, 607.5477294921875]","[876.3612670898438, 595.3026123046875]","[1100.56201171875, 760.029296875]","[772.49853515625, 701.517333984375]","[1087.314208984375, 903.7686767578125]","[664.39697265625, 797.1551513671875]","[1024.8807373046875, 917.4713745117188]","[898.479736328125, 912.2552490234375]"
"[1070.759521484375, 605.243896484375]","[876.0152587890625, 591.4146728515625]","[1107.406494140625, 761.73193359375]","[766.830322265625, 693.8784790039062]","[1085.5467529296875, 904.7869873046875]","[657.6690673828125, 794.964111328125]","[1025.9111328125, 911.4404296875]","[899.6453857421875, 903.9633178710938]"
"[1070.164794921875, 604.4970703125]","[876.2451782226562, 590.8746948242188]","[1106.8531494140625, 761.7786865234375]","[762.6995849609375, 689.8468017578125]","[1084.8526611328125, 905.2025756835938]","[651.32080078125, 783.773681640625]","[1025.842041015625, 909.658447265625]","[900.3275756835938, 902.3223876953125]"
"[1069.8006591796875, 604.4237060546875]","[875.7951049804688, 590.189453125]","[1106.4078369140625, 761.978271484375]","[761.076171875, 685.4705810546875]","[1084.68994140625, 905.4955444335938]","[647.5819091796875, 773.1727294921875]","[1026.0487060546875, 909.3194580078125]","[900.6296997070312, 902.068115234375]"
"[1069.914306640625, 604.6224365234375]","[876.08251953125, 589.9750366210938]","[1106.36328125, 762.1812744140625]","[757.4376220703125, 683.5777587890625]","[1085.4072265625, 904.9597778320312]","[638.1469116210938, 766.6730346679688]","[1025.9296875, 911.3084106445312]","[900.81884765625, 903.8067626953125]"
"[1069.4202880859375, 604.1527709960938]","[877.4892578125, 589.1500854492188]","[1105.896240234375, 762.574951171875]","[754.7176513671875, 679.7081909179688]","[1084.951171875, 904.309814453125]","[633.8607177734375, 759.0137329101562]","[1025.781494140625, 910.6519775390625]","[902.364013671875, 903.1349487304688]"
"[1068.97998046875, 605.1964111328125]","[876.9783935546875, 589.4832763671875]","[1105.39794921875, 763.8228759765625]","[751.4432373046875, 674.861083984375]","[1083.4326171875, 904.2198486328125]","[630.982421875, 744.7384033203125]","[1025.1109619140625, 912.4443969726562]","[901.7056884765625, 904.8825073242188]"
"[1068.9173583984375, 605.85107421875]","[878.5849609375, 587.3153686523438]","[1104.90625, 764.2919921875]","[754.8701171875, 667.269775390625]","[1083.46923828125, 902.78125]","[632.0858154296875, 733.1280517578125]","[1024.7237548828125, 913.1788330078125]","[902.142578125, 904.50927734375]"
"[1070.62548828125, 608.3076782226562]","[879.2132568359375, 586.3413696289062]","[1106.859375, 754.4234619140625]","[753.1717529296875, 663.2969970703125]","[1095.00927734375, 901.7757568359375]","[625.2076416015625, 720.0762939453125]","[1025.4715576171875, 912.3240966796875]","[902.5127563476562, 902.6268310546875]"
"[1069.283203125, 608.416259765625]","[880.1641845703125, 584.21142578125]","[1105.58056640625, 755.0364990234375]","[747.141845703125, 655.0632934570312]","[1094.009521484375, 903.5130615234375]","[614.5984497070312, 707.3927001953125]","[1023.6822509765625, 912.9844970703125]","[902.9298706054688, 903.4308471679688]"
"[1069.04248046875, 609.0497436523438]","[879.177001953125, 583.5463256835938]","[1105.163818359375, 755.0824584960938]","[744.704345703125, 649.6466064453125]","[1094.17578125, 903.2012329101562]","[612.1298828125, 696.5433349609375]","[1023.9852294921875, 912.0738525390625]","[902.4515991210938, 902.2571411132812]"
"[1068.874755859375, 609.5155029296875]","[879.7787475585938, 583.2457275390625]","[1104.9783935546875, 754.5111694335938]","[745.174560546875, 643.7879638671875]","[1093.429931640625, 902.7315673828125]","[608.279541015625, 684.8765869140625]","[1023.21923828125, 912.6743774414062]","[901.8792114257812, 902.7247924804688]"
"[1068.757568359375, 609.006103515625]","[879.5817260742188, 581.8524780273438]","[1104.6558837890625, 755.0718994140625]","[742.9324951171875, 638.7559204101562]","[1093.169921875, 903.302001953125]","[604.2640380859375, 675.4404296875]","[1023.324462890625, 912.3008422851562]","[902.2412109375, 902.2560424804688]"
"[1068.6744384765625, 609.0277099609375]","[879.0767822265625, 581.5975952148438]","[1104.87841796875, 754.5122680664062]","[736.769775390625, 632.0506591796875]","[1093.5391845703125, 903.3079833984375]","[598.929443359375, 659.8880004882812]","[1023.5859375, 911.5301513671875]","[902.2040405273438, 901.4990844726562]"
"[1068.4334716796875, 609.34130859375]","[877.8345336914062, 581.06298828125]","[1104.9766845703125, 754.11474609375]","[735.4828491210938, 626.3973999023438]","[1093.599365234375, 903.0670166015625]","[595.821533203125, 650.7802124023438]","[1023.76171875, 911.8670654296875]","[901.2918701171875, 901.5970458984375]"
"[1068.2474365234375, 608.9223022460938]","[876.0547485351562, 579.9345092773438]","[1105.10302734375, 754.345947265625]","[731.6439208984375, 623.2557373046875]","[1093.36083984375, 903.790283203125]","[593.150146484375, 642.2311401367188]","[1024.180419921875, 910.3040771484375]","[900.6192626953125, 900.1492309570312]"
"[1068.0867919921875, 609.089111328125]","[876.0855102539062, 579.4660034179688]","[1104.66650390625, 754.6768798828125]","[730.699462890625, 618.6261596679688]","[1093.25439453125, 904.2440185546875]","[592.641845703125, 631.95751953125]","[1023.7828369140625, 912.107666015625]","[900.2891235351562, 901.8187866210938]"
"[1067.984130859375, 609.2857666015625]","[875.9134521484375, 578.8074340820312]","[1104.87060546875, 754.249267578125]","[731.5428466796875, 614.265380859375]","[1093.0186767578125, 903.7342529296875]","[594.9056396484375, 624.21337890625]","[1023.4568481445312, 911.759033203125]","[899.597900390625, 901.3231201171875]"
"[1068.565185546875, 609.0628662109375]","[876.4244384765625, 578.170166015625]","[1105.6138916015625, 753.8646240234375]","[729.247314453125, 609.6593627929688]","[1094.07666015625, 903.394775390625]","[589.7374877929688, 617.609130859375]","[1023.8773193359375, 912.345458984375]","[899.9591674804688, 902.0]"
"[1068.76708984375, 609.18017578125]","[876.4193115234375, 577.9444580078125]","[1105.693115234375, 754.5615234375]","[728.174560546875, 605.6768798828125]","[1093.97802734375, 904.8299560546875]","[587.56494140625, 608.4330444335938]","[1024.6258544921875, 913.4593505859375]","[900.4725952148438, 902.9736328125]"
"[1067.9681396484375, 609.1796875]","[877.2852783203125, 576.7478637695312]","[1105.307373046875, 753.447265625]","[729.3854370117188, 599.7874755859375]","[1093.726806640625, 903.9638671875]","[587.5599975585938, 598.3074951171875]","[1024.4259033203125, 912.65087890625]","[900.8013916015625, 901.8548583984375]"
"[1068.0892333984375, 609.05322265625]","[878.1505737304688, 575.3603515625]","[1105.2861328125, 753.4239501953125]","[734.390625, 592.7583618164062]","[1093.637451171875, 904.2117919921875]","[592.0428466796875, 588.1539306640625]","[1024.588623046875, 912.6959228515625]","[901.3402099609375, 901.4969482421875]"
"[1067.747314453125, 609.1236572265625]","[878.2335205078125, 574.1630859375]","[1105.2454833984375, 753.3718872070312]","[736.2374267578125, 587.4658813476562]","[1094.003662109375, 904.2059326171875]","[595.1347045898438, 578.0638427734375]","[1024.16796875, 913.708740234375]","[901.149658203125, 902.280029296875]"
"[1067.66064453125, 608.6100463867188]","[878.09423828125, 572.4772338867188]","[1105.575927734375, 753.5721435546875]","[732.992431640625, 578.77783203125]","[1093.592041015625, 905.20263671875]","[594.118896484375, 558.1370849609375]","[1024.4019775390625, 913.6270751953125]","[901.0543212890625, 901.966064453125]"
"[1067.681884765625, 608.8539428710938]","[878.2066040039062, 571.9116821289062]","[1105.5093994140625, 753.3680419921875]","[733.3518676757812, 574.8882446289062]","[1093.510009765625, 905.147216796875]","[595.164794921875, 548.7657470703125]","[1023.7538452148438, 915.132568359375]","[900.34130859375, 903.2440795898438]"
"[1067.4339599609375, 608.7479248046875]","[877.1900634765625, 571.3357543945312]","[1105.9312744140625, 753.0631713867188]","[731.6709594726562, 572.04150390625]","[1093.603759765625, 905.2890014648438]","[596.336669921875, 539.8118896484375]","[1023.6604614257812, 914.1634521484375]","[899.8207397460938, 902.3087158203125]"
"[1066.9349365234375, 608.57568359375]","[878.3952026367188, 570.454345703125]","[1105.865234375, 753.040771484375]","[735.340576171875, 566.5235595703125]","[1093.2332763671875, 905.9452514648438]","[594.7369384765625, 528.9689331054688]","[1022.7532958984375, 914.2716064453125]","[899.5601806640625, 902.1758422851562]"
"[1067.0848388671875, 608.8286743164062]","[878.3385009765625, 569.5498657226562]","[1106.1016845703125, 752.6575927734375]","[733.6748046875, 561.5917358398438]","[1093.406982421875, 905.592529296875]","[595.4541015625, 520.1932983398438]","[1022.6486206054688, 913.9136352539062]","[899.3135986328125, 901.4837036132812]"
"[1067.2298583984375, 608.5797729492188]","[879.2609252929688, 568.5847778320312]","[1105.797119140625, 752.3095092773438]","[734.0889892578125, 557.919677734375]","[1092.5560302734375, 905.7244873046875]","[598.392333984375, 512.4448852539062]","[1021.7325439453125, 914.8472900390625]","[899.0611572265625, 902.4131469726562]"
"[1067.459228515625, 608.6588134765625]","[879.1572875976562, 567.6796875]","[1106.1103515625, 752.5982666015625]","[733.0845947265625, 552.9237060546875]","[1092.613525390625, 905.6878662109375]","[598.7977294921875, 504.0586853027344]","[1021.531982421875, 914.4462890625]","[898.6285400390625, 901.5877075195312]"
"[1067.796875, 608.268310546875]","[880.46630859375, 566.1658325195312]","[1106.1619873046875, 752.677978515625]","[734.3084106445312, 549.2528076171875]","[1092.725341796875, 905.517822265625]","[601.4083251953125, 496.47650146484375]","[1020.8726806640625, 914.3109741210938]","[898.68896484375, 901.004150390625]"
"[1067.814208984375, 608.39111328125]","[881.4005126953125, 565.8929443359375]","[1106.2633056640625, 752.56103515625]","[736.9103393554688, 545.7240600585938]","[1093.1549072265625, 904.76806640625]","[604.963623046875, 488.00445556640625]","[1020.7353515625, 912.845947265625]","[898.923828125, 899.4281616210938]"
"[1067.5146484375, 608.5157470703125]","[882.357421875, 565.5494384765625]","[1106.208984375, 752.6013793945312]","[738.8289794921875, 544.199462890625]","[1092.6102294921875, 904.998291015625]","[607.7041015625, 479.987060546875]","[1019.9234619140625, 914.3150024414062]","[898.59619140625, 900.6743774414062]"
"[1068.220703125, 608.4713745117188]","[883.460693359375, 564.9881591796875]","[1106.554443359375, 752.9401245117188]","[741.6363525390625, 542.3599243164062]","[1092.470703125, 905.8687133789062]","[611.007568359375, 473.2337646484375]","[1020.1405029296875, 914.3757934570312]","[898.9022827148438, 900.506103515625]"
"[1068.428466796875, 608.43896484375]","[883.6766967773438, 564.4236450195312]","[1106.905517578125, 752.1544189453125]","[744.4962768554688, 537.7135009765625]","[1092.869384765625, 905.2080078125]","[615.3119506835938, 464.8506774902344]","[1020.2545166015625, 914.2498168945312]","[898.8294067382812, 900.2940673828125]"
"[1068.4849853515625, 608.4307861328125]","[885.29443359375, 563.0515747070312]","[1106.9058837890625, 752.351806640625]","[745.6649780273438, 529.3771362304688]","[1092.606689453125, 905.7101440429688]","[617.9073486328125, 447.36895751953125]","[1019.7152099609375, 914.90771484375]","[898.9608764648438, 900.3526611328125]"
"[1068.458251953125, 608.502197265625]","[885.5465087890625, 562.5462646484375]","[1107.3270263671875, 752.6607666015625]","[749.952392578125, 526.4512939453125]","[1092.844970703125, 905.3857421875]","[623.6981201171875, 441.42376708984375]","[1019.1912231445312, 914.0952758789062]","[898.774169921875, 899.2818603515625]"
"[1068.0936279296875, 608.1032104492188]","[885.555908203125, 562.063232421875]","[1107.0076904296875, 752.1589965820312]","[750.2098999023438, 522.6463012695312]","[1093.0518798828125, 904.984130859375]","[626.3255615234375, 433.72540283203125]","[1018.550537109375, 913.8634033203125]","[898.381103515625, 899.2084350585938]"
"[1068.317626953125, 608.787841796875]","[886.4459838867188, 562.9393310546875]","[1106.5389404296875, 752.0772705078125]","[753.921630859375, 521.2157592773438]","[1093.205078125, 904.5140991210938]","[629.1962890625, 427.784912109375]","[1018.937255859375, 915.2596435546875]","[898.743896484375, 900.4070434570312]"
"[1067.9974365234375, 609.9490966796875]","[887.7518310546875, 563.2244873046875]","[1106.66650390625, 752.8145751953125]","[756.0948486328125, 517.1795043945312]","[1092.9022216796875, 905.2483520507812]","[632.224853515625, 421.5552978515625]","[1018.4395751953125, 915.4984130859375]","[899.2263793945312, 900.22119140625]"
"[1067.90576171875, 609.3655395507812]","[887.5594482421875, 561.8289794921875]","[1107.146484375, 752.7742309570312]","[757.164794921875, 514.0745849609375]","[1093.3134765625, 905.3047485351562]","[636.7040405273438, 414.2808837890625]","[1018.3057861328125, 915.2473754882812]","[898.97998046875, 899.7940673828125]"
"[1068.4061279296875, 609.7303466796875]","[887.8269653320312, 561.8222045898438]","[1107.4212646484375, 752.7894287109375]","[757.549560546875, 511.20458984375]","[1093.0277099609375, 905.2454223632812]","[641.7725830078125, 408.0786437988281]","[1018.3935546875, 915.322998046875]","[898.7647705078125, 899.7866821289062]"
"[1068.4991455078125, 609.5025634765625]","[887.0765991210938, 560.4754638671875]","[1107.9505615234375, 752.327880859375]","[756.3509521484375, 505.481689453125]","[1094.005859375, 904.9854736328125]","[644.4063720703125, 397.7615661621094]","[1018.7598876953125, 915.1184692382812]","[898.599365234375, 899.4620361328125]"
