l_shoulder,r_shoulder,l_elbow,r_elbow,l_wrist,r_wrist,l_hip,r_hip
"[1116.6036376953125, 619.6070556640625]","[912.0819091796875, 621.6666259765625]","[1142.3388671875, 777.0198974609375]","[878.632080078125, 769.8616333007812]","[1141.068115234375, 919.0680541992188]","[849.6165161132812, 904.3460693359375]","[1079.265869140625, 927.03173828125]","[946.5447998046875, 929.0333251953125]"
"[1116.3087158203125, 619.8238525390625]","[912.75439453125, 621.8645629882812]","[1141.876953125, 777.7080078125]","[880.5335693359375, 770.6592407226562]","[1140.2205810546875, 919.7498779296875]","[854.9485473632812, 904.686279296875]","[1078.854248046875, 926.5299072265625]","[946.7122802734375, 928.4818725585938]"
"[1115.9869384765625, 619.4799194335938]","[912.72412109375, 621.75]","[1141.730224609375, 777.381591796875]","[882.3011474609375, 771.5630493164062]","[1139.9239501953125, 920.263671875]","[858.114990234375, 907.3265380859375]","[1078.23291015625, 926.6737060546875]","[946.2493286132812, 928.7039794921875]"
"[1115.94384765625, 619.56640625]","[913.0874633789062, 621.8402099609375]","[1141.545654296875, 777.7849731445312]","[884.0051879882812, 772.0723876953125]","[1139.1639404296875, 920.4715576171875]","[860.8368530273438, 907.4769287109375]","[1078.304443359375, 926.1102294921875]","[946.6551513671875, 928.05712890625]"
"[1113.7969970703125, 617.7679443359375]","[913.7918701171875, 620.5305786132812]","[1141.4979248046875, 775.3548583984375]","[885.2638549804688, 769.1160888671875]","[1138.3310546875, 921.4154663085938]","[863.9600830078125, 907.011962890625]","[1076.097412109375, 925.7631225585938]","[947.23974609375, 927.4367065429688]"
"[1113.80517578125, 618.15771484375]","[913.998779296875, 620.371337890625]","[1141.766845703125, 776.438720703125]","[886.1192626953125, 769.391357421875]","[1137.81640625, 921.472900390625]","[865.1526489257812, 908.0011596679688]","[1075.7398681640625, 925.8507080078125]","[946.9561157226562, 927.3396606445312]"
"[1114.05224609375, 617.7590942382812]","[913.9623413085938, 620.2269287109375]","[1141.4119873046875, 775.231689453125]","[886.313720703125, 768.935302734375]","[1138.4630126953125, 920.9485473632812]","[866.43359375, 907.9676513671875]","[1076.158935546875, 925.2908935546875]","[947.1802368164062, 926.8955078125]"
"[1113.9019775390625, 618.0650024414062]","[914.024658203125, 620.2710571289062]","[1141.6844482421875, 775.478271484375]","[886.5595703125, 769.1709594726562]","[1138.6441650390625, 920.6409301757812]","[867.5716552734375, 908.26708984375]","[1076.326416015625, 924.9173583984375]","[947.462890625, 926.3783569335938]"
"[1114.1025390625, 618.2410888671875]","[914.302978515625, 620.5321044921875]","[1141.6654052734375, 775.85986328125]","[886.5311279296875, 769.4234619140625]","[1138.286865234375, 921.0802001953125]","[868.541259765625, 910.0240478515625]","[1076.4456787109375, 924.6978759765625]","[947.6004638671875, 926.244873046875]"
"[1114.0147705078125, 617.951171875]","[914.4383544921875, 620.6787109375]","[1142.2542724609375, 774.9727783203125]","[886.53515625, 769.8741455078125]","[1138.298095703125, 921.2059936523438]","[869.6546630859375, 911.1351318359375]","[1076.7408447265625, 925.2562255859375]","[948.1353149414062, 927.0400390625]"
"[1116.08447265625, 619.7671508789062]","[912.4783935546875, 622.05078125]","[1141.9346923828125, 774.4030151367188]","[886.17724609375, 773.1392211914062]","[1138.767822265625, 918.4315795898438]","[869.8416137695312, 915.9373779296875]","[1077.9234619140625, 924.474365234375]","[946.028076171875, 926.1223754882812]"
"[1116.25390625, 619.9794921875]","[913.0294189453125, 622.8016357421875]","[1141.9471435546875, 774.3857421875]","[885.7527465820312, 774.5400390625]","[1138.27685546875, 919.02392578125]","[871.2843017578125, 919.1757202148438]","[1078.3505859375, 926.3868408203125]","[946.6004638671875, 928.3253173828125]"
"[1116.5919189453125, 620.3004150390625]","[913.0609130859375, 622.8043212890625]","[1141.6417236328125, 775.1380615234375]","[886.221923828125, 774.9620361328125]","[1137.4482421875, 919.3572998046875]","[873.38818359375, 919.145751953125]","[1078.5238037109375, 925.9974975585938]","[946.416748046875, 927.8397216796875]"
"[1114.585205078125, 618.8720703125]","[915.526123046875, 621.8406372070312]","[1141.8525390625, 776.4468994140625]","[886.4111328125, 772.7528076171875]","[1136.9144287109375, 921.8504638671875]","[875.4554443359375, 916.342041015625]","[1076.758056640625, 925.8034057617188]","[948.32666015625, 927.8922729492188]"
"[1114.7303466796875, 619.1542358398438]","[915.5656127929688, 621.95166015625]","[1141.68798828125, 776.9752197265625]","[885.9296875, 773.41796875]","[1136.2371826171875, 921.5693359375]","[878.121826171875, 916.802490234375]","[1077.373779296875, 925.8035888671875]","[948.9036254882812, 927.9615478515625]"
"[1116.4888916015625, 619.903564453125]","[913.540283203125, 622.5692138671875]","[1141.682373046875, 775.1145629882812]","[886.6767578125, 776.598388671875]","[1136.7705078125, 919.03515625]","[880.3016357421875, 919.7828979492188]","[1080.2564697265625, 924.3601684570312]","[948.4130859375, 926.3955688476562]"
"[1116.3365478515625, 619.9708251953125]","[913.9063110351562, 622.05126953125]","[1142.962646484375, 776.3763427734375]","[886.7874755859375, 776.8023681640625]","[1136.8189697265625, 919.1548461914062]","[882.5180053710938, 919.7215576171875]","[1080.8673095703125, 924.36572265625]","[949.3162841796875, 926.2051391601562]"
"[1116.3218994140625, 620.0360717773438]","[913.813720703125, 622.1112060546875]","[1142.785400390625, 776.1917724609375]","[886.839599609375, 776.54248046875]","[1136.963623046875, 918.9561767578125]","[882.75732421875, 919.4776611328125]","[1080.8814697265625, 924.614013671875]","[949.2794189453125, 926.4871826171875]"
"[1116.6864013671875, 620.0051879882812]","[913.7945556640625, 622.0082397460938]","[1143.29296875, 775.8869018554688]","[886.6959228515625, 777.0819091796875]","[1137.38330078125, 919.3192749023438]","[885.5665283203125, 919.0431518554688]","[1081.473388671875, 924.6564331054688]","[949.5301513671875, 926.474609375]"
"[1116.728271484375, 619.9598388671875]","[913.7764892578125, 622.0115356445312]","[1143.308837890625, 775.7508544921875]","[886.6968994140625, 777.0596923828125]","[1137.4150390625, 919.3228759765625]","[885.5670776367188, 918.9725341796875]","[1081.50341796875, 924.7446899414062]","[949.5079345703125, 926.5782470703125]"
